S000033844	CDS					YOR285W		15	849633	850052	W		2006-01-05	1996-07-31	
S000005812	ORF	Uncharacterized	YOR286W		FMP31	chromosome 15		15	850278	850727	W		2006-01-05	1996-07-31	Protein of unknown function; non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays increased frequency of mitochondrial genome loss and reduced growth rate in minimal glycerol media
S000033993	CDS					YOR286W		15	850278	850727	W		2006-01-05	1996-07-31	
S000005813	ORF	Uncharacterized	YOR287C			chromosome 15		15	851837	850935	C		2006-01-05	1996-07-31	Putative protein of unknown function; may play a role in the ribosome and rRNA biosynthesis based on expression profiles and mutant phenotype
S000034025	CDS					YOR287C		15	851837	850935	C		2006-01-05	1996-07-31	
S000005814	ORF	Verified	YOR288C	MPD1		chromosome 15	L000003038	15	853075	852119	C		2006-01-05	1996-07-31	Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation
S000034906	CDS					YOR288C		15	853075	852119	C		2006-01-05	1996-07-31	
S000005815	ORF	Uncharacterized	YOR289W			chromosome 15		15	853355	854110	W		2006-01-05	1996-07-31	Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
S000035198	CDS					YOR289W		15	853355	854110	W		2006-01-05	1996-07-31	
S000006525	tRNA		tA(UGC)O			chromosome 15	L000003714	15	854257	854185	C		2006-01-05	2000-05-19	tRNA-Ala (Ala2), one of 5 nuclear tRNA genes containing the tDNA-anticodon TGC (mature tRNA may be UGC or may contain modified bases), decodes GCA and probably GCG codons into alanine, one of 16 nuclear tRNAs for alanine
S000034894	noncoding_exon					tA(UGC)O		15	854257	854185	C		2006-01-05	2000-05-19	
S000007178	long_terminal_repeat		YORWsigma3			chromosome 15		15	854273	854612	W		2006-01-05	2000-05-19	Ty3 LTR
S000005816	ORF	Verified	YOR290C	SNF2	TYE3|SWI2|HAF1|GAM1	chromosome 15	L000001945	15	860256	855145	C		2006-01-05	1996-07-31	Catalytic subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p
S000036380	CDS					YOR290C		15	860256	855145	C		2006-01-05	1996-07-31	
S000005817	ORF	Uncharacterized	YOR291W			chromosome 15		15	861173	865591	W		2006-01-05	1996-07-31	Putative protein of unknown function; shares sequence similarity with the type V P-type ATPase Spf1p; YOR291W is not an essential protein
S000037072	CDS					YOR291W		15	861173	865591	W		2006-01-05	1996-07-31	
S000005818	ORF	Uncharacterized	YOR292C			chromosome 15		15	866580	865651	C		2006-01-05	1996-07-31	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene
S000037114	CDS					YOR292C		15	866580	865651	C		2006-01-05	1996-07-31	
S000005819	ORF	Verified	YOR293W	RPS10A		chromosome 15	L000004475	15	867096	867850	W		2006-01-05	1996-07-31	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps10Bp and has similarity to rat ribosomal protein S10
S000037299	CDS					YOR293W		15	867096	867147	W		2006-01-05	1996-07-31	
S000037300	CDS					YOR293W		15	867585	867850	W		2006-01-05	1996-07-31	
S000037301	intron					YOR293W		15	867148	867584	W		2006-01-05	1996-07-31	
S000028858	ORF	Uncharacterized	YOR293C-A			chromosome 15		15	868145	867996	C		2006-01-05	2003-07-29	Putative protein of unknown function; identified by expression profiling and mass spectrometry
S000034572	CDS					YOR293C-A		15	868145	867996	C		2006-01-05	2003-07-29	
S000005820	ORF	Verified	YOR294W	RRS1		chromosome 15		15	868338	868949	W		2006-01-05	1996-07-31	Essential protein that binds ribosomal protein L11 and is required for nuclear export of the 60S pre-ribosomal subunit during ribosome biogenesis; mouse homolog shows altered expression in Huntington's disease model mice
S000029945	CDS					YOR294W		15	868338	868949	W		2006-01-05	1996-07-31	
S000005821	ORF	Verified	YOR295W	UAF30		chromosome 15		15	869206	869892	W		2006-01-05	1996-07-31	Subunit of UAF (upstream activation factor), which is an RNA polymerase I specific transcription stimulatory factor composed of Uaf30p, Rrn5p, Rrn9p, Rrn10p, histones H3 and H4; deletion decreases cellular growth rate
S000030055	CDS					YOR295W		15	869206	869892	W		2006-01-05	1996-07-31	
S000005822	ORF	Uncharacterized	YOR296W			chromosome 15		15	870200	874069	W		2006-01-05	1996-07-31	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene
S000031083	CDS					YOR296W		15	870200	874069	W		2006-01-05	1996-07-31	
S000118494	ARS		ARS1526		ARSXV-874	chromosome 15		15	874192	874435			2006-08-30	2006-08-30	Autonomously Replicating Sequence
S000005823	ORF	Verified	YOR297C	TIM18		chromosome 15	S000007448	15	875319	874741	C		2006-01-05	1996-07-31	Component of the mitochondrial Tim54p-Tim22p complex involved in insertion of polytopic proteins into the inner membrane; may function to stabilize the complex
S000031114	CDS					YOR297C		15	875319	874741	C		2006-01-05	1996-07-31	
S000005824	ORF	Verified	YOR298W	MUM3		chromosome 15		15	875597	877036	W		2006-01-05	1996-07-31	Protein of unknown function involved in the organization of the outer spore wall layers; has similarity to the tafazzins superfamily of acyltransferases
S000031297	CDS					YOR298W		15	875597	877036	W		2006-01-05	1996-07-31	
S000007253	ORF	Verified	YOR298C-A	MBF1	SUF13	chromosome 15	L000002160|L000004688	15	877683	877228	C	165	2006-01-05	2004-02-12|1999-07-17	Transcriptional coactivator that bridges the DNA-binding region of Gcn4p and TATA-binding protein Spt15p; suppressor of frameshift mutations
S000030828	CDS					YOR298C-A		15	877683	877228	C		2006-01-05	2004-02-12|1999-07-17	
S000005825	ORF	Verified	YOR299W	BUD7		chromosome 15	L000003554	15	878432	880672	W		2006-01-05	1996-07-31	Member of the ChAPs family of proteins (Chs5p-Arf1p-binding proteins: Bch1p, Bch2p, Bud7p, Chs6p), that forms the exomer complex with Chs5p to mediate export of specific cargo proteins, including Chs3p, from the Golgi to the plasma membrane
S000031429	CDS					YOR299W		15	878432	880672	W		2006-01-05	1996-07-31	
S000005826	ORF	Dubious	YOR300W		HUF1	chromosome 15		15	880572	880880	W		2006-01-05	1996-07-31	Dubious open reading frame, unlikely to encode a protein; overlaps with verified gene BUD7/YOR299W; mutation affects bipolar budding and bud site selection, though phenotype could be due to the mutation's effects on BUD7
S000036845	CDS					YOR300W		15	880572	880880	W		2006-01-05	1996-07-31	
S000005827	ORF	Verified	YOR301W	RAX1		chromosome 15		15	880962	882269	W		2006-01-05	1996-07-31	Protein involved in bud site selection during bipolar budding; localization requires Rax2p; has similarity to members of the insulin-related peptide superfamily
S000037565	CDS					YOR301W		15	880962	882269	W		2006-01-05	1996-07-31	
S000005828	ORF	Verified	YOR302W			chromosome 15		15	882762	882839	W		2006-01-05	1996-07-31	CPA1 uORF , Arginine attenuator peptide, regulates translation of the CPA1 mRNA
S000037642	CDS					YOR302W		15	882762	882839	W		2006-01-05	1996-07-31	
S000005829	ORF	Verified	YOR303W	CPA1		chromosome 15	L000000399	15	882896	884131	W	161	2006-01-05	1996-07-31	Small subunit of carbamoyl phosphate synthetase, which catalyzes a step in the synthesis of citrulline, an arginine precursor; translationally regulated by an attenuator peptide encoded by YOR302W within the CPA1 mRNA 5'-leader
S000037697	CDS					YOR303W		15	882896	884131	W		2006-01-05	1996-07-31	
S000005831	ORF	Verified	YOR304W	ISW2		chromosome 15	L000004448	15	884511	887873	W		2006-01-05	1996-07-31	Member of the imitation-switch (ISWI) class of ATP-dependent chromatin remodeling complexes; ATPase component that, with Itc1p, forms a complex required for repression of a-specific genes, INO1, and early meiotic genes during mitotic growth
S000037758	CDS					YOR304W		15	884511	887873	W		2006-01-05	1996-07-31	
S000005830	ORF	Uncharacterized	YOR304C-A			chromosome 15		15	888747	888517	C		2006-01-05	1997-07-01|1996-07-31	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck
S000032659	CDS					YOR304C-A		15	888747	888517	C		2006-01-05	1997-07-01|1996-07-31	
S000005832	ORF	Uncharacterized	YOR305W			chromosome 15		15	889019	889747	W		2006-01-05	1996-07-31	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene
S000030593	CDS					YOR305W		15	889019	889747	W		2006-01-05	1996-07-31	
S000005833	ORF	Verified	YOR306C	MCH5		chromosome 15		15	891429	889864	C		2006-01-05	1996-07-31	Plasma membrane riboflavin transporter; facilitates the uptake of vitamin B2; required for FAD-dependent processes; sequence similarity to mammalian monocarboxylate permeases, however mutants are not deficient in monocarboxylate transport
S000030631	CDS					YOR306C		15	891429	889864	C		2006-01-05	1996-07-31	
S000005834	ORF	Verified	YOR307C	SLY41		chromosome 15	L000001925	15	894088	892727	C		2006-01-05	1996-07-31	Protein involved in ER-to-Golgi transport
S000030776	CDS					YOR307C		15	894088	892727	C		2006-01-05	1996-07-31	
S000005835	ORF	Verified	YOR308C	SNU66		chromosome 15		15	896383	894620	C		2006-01-05	1996-07-31	Component of the U4/U6.U5 snRNP complex involved in pre-mRNA splicing via spliceosome; has homology to human SART-1 and to an S. pombe protein; snu66 null mutation confers cold-sensitivity but is not lethal at normal growth temperatures
S000030861	CDS					YOR308C		15	896383	894620	C		2006-01-05	1996-07-31	
S000005836	ORF	Dubious	YOR309C			chromosome 15		15	897074	896694	C		2006-01-05	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP58
S000031849	CDS					YOR309C		15	897074	896694	C		2006-01-05	1996-07-31	
S000005837	ORF	Verified	YOR310C	NOP58	NOP5	chromosome 15	L000004000	15	898356	896821	C		2006-01-05	1996-07-31	Protein involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis; component of the small subunit processome complex, which is required for processing of pre-18S rRNA
S000031855	CDS					YOR310C		15	898356	896821	C		2006-01-05	1996-07-31	
S000005838	ORF	Verified	YOR311C	DGK1	HSD1	chromosome 15		15	899924	899052	C		2006-01-05	1996-07-31	Diacylglycerol kinase, localized to the endoplasmic reticulum (ER); overproduction induces enlargement of ER-like membrane structures and suppresses a temperature-sensitive sly1 mutation; contains a CTP transferase domain
S000032742	CDS					YOR311C		15	899924	899052	C		2006-01-05	1996-07-31	
S000005839	ORF	Verified	YOR312C	RPL20B	RPL18A1	chromosome 15	L000003148	15	901190	900246	C		2007-07-10	1996-07-31|2007-07-10	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl20Ap and has similarity to rat L18a ribosomal protein
S000032858	CDS					YOR312C		15	900763	900246	C		2006-01-05	1996-07-31	
S000032857	CDS					YOR312C		15	901190	901190	C		2007-07-10	1996-07-31|2007-07-10	
S000032859	intron					YOR312C		15	901189	900764	C		2007-07-10	1996-07-31|2007-07-10	
S000005840	ORF	Verified	YOR313C	SPS4		chromosome 15	L000002026	15	902870	901854	C		2006-01-05	1996-07-31	Protein whose expression is induced during sporulation; not required for sporulation; heterologous expression in E. coli induces the SOS response that senses DNA damage
S000032971	CDS					YOR313C		15	902870	901854	C		2006-01-05	1996-07-31	
S000005841	ORF	Dubious	YOR314W			chromosome 15		15	903039	903368	W		2006-01-05	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data
S000033076	CDS					YOR314W		15	903039	903368	W		2006-01-05	1996-07-31	
S000007629	ORF	Dubious	YOR314W-A			chromosome 15		15	904454	904564	W		2006-01-05	2001-02-26	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data
S000037260	CDS					YOR314W-A		15	904454	904564	W		2006-01-05	2001-02-26	
S000005842	ORF	Verified	YOR315W	SFG1		chromosome 15		15	904756	905796	W		2006-01-05	1996-07-31	Nuclear protein, putative transcription factor required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate
S000033756	CDS					YOR315W		15	904756	905796	W		2006-01-05	1996-07-31	
S000005843	ORF	Verified	YOR316C	COT1		chromosome 15	L000000382	15	907551	906232	C		2006-01-05	1996-07-31	Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium
S000033807	CDS					YOR316C		15	907551	906232	C		2006-01-05	1996-07-31	
S000028584	ORF	Uncharacterized	YOR316C-A			chromosome 15		15	907931	907722	C		2006-01-05	2003-07-29	Putative protein of unknown function; identified by fungal homology and RT-PCR
S000031332	CDS					YOR316C-A		15	907931	907722	C		2006-01-05	2003-07-29	
S000118495	ARS		ARS1528		ARSXV-908	chromosome 15		15	908292	908540			2006-08-30	2006-08-30	Autonomously Replicating Sequence
S000005844	ORF	Verified	YOR317W	FAA1		chromosome 15	L000000594	15	909339	911441	W		2006-01-05	1996-07-31	Long chain fatty acyl-CoA synthetase with a preference for C12:0-C16:0 fatty acids; involved in the activation of imported fatty acids; localized to both lipid particles and mitochondrial outer membrane; essential for stationary phase
S000034010	CDS					YOR317W		15	909339	911441	W		2006-01-05	1996-07-31	
S000005845	ORF	Dubious	YOR318C			chromosome 15		15	912432	911780	C		2006-01-05	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo
S000034044	CDS					YOR318C		15	912081	911780	C		2006-01-05	1996-07-31	
S000034043	CDS					YOR318C		15	912432	912429	C		2006-01-05	1996-07-31	
S000034045	intron					YOR318C		15	912428	912082	C		2006-01-05	1996-07-31	
S000005846	ORF	Verified	YOR319W	HSH49		chromosome 15	L000003014	15	912818	913459	W		2006-01-05	1996-07-31	U2-snRNP associated splicing factor with similarity to the mammalian splicing factor SAP49; proposed to function as a U2-snRNP assembly factor along with Hsh155p and binding partner Cus1p; contains two RNA recognition motifs (RRM)
S000035030	CDS					YOR319W		15	912818	913459	W		2006-01-05	1996-07-31	
S000005847	ORF	Verified	YOR320C	GNT1		chromosome 15		15	915090	913615	C		2006-01-05	1996-07-31	N-acetylglucosaminyltransferase capable of modification of N-linked glycans in the Golgi apparatus
S000035936	CDS					YOR320C		15	915090	913615	C		2006-01-05	1996-07-31	
S000005848	ORF	Verified	YOR321W	PMT3		chromosome 15	L000002622	15	916026	918287	W		2006-01-05	1996-07-31	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt5p, can instead interact with Pmt1p in some conditions; target for new antifungals
S000036207	CDS					YOR321W		15	916026	918287	W		2006-01-05	1996-07-31	
S000005849	ORF	Verified	YOR322C	LDB19		chromosome 15		15	921058	918602	C		2006-01-05	1996-07-31	Protein of unknown function involved in maintenance of proper telomere length; null mutant shows a reduced affinity for the alcian blue dye suggesting a decreased net negative charge of the cell surface
S000036901	CDS					YOR322C		15	921058	918602	C		2006-01-05	1996-07-31	
S000005850	ORF	Verified	YOR323C	PRO2		chromosome 15	L000001492	15	922901	921531	C	175	2006-01-05	1996-07-31	Gamma-glutamyl phosphate reductase, catalyzes the second step in proline biosynthesis
S000036961	CDS					YOR323C		15	922901	921531	C		2006-01-05	1996-07-31	
S000005852	ORF	Dubious	YOR325W			chromosome 15		15	924573	925046	W		2006-01-05	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified ORF FRT1
S000037825	CDS					YOR325W		15	924573	925046	W		2006-01-05	1996-07-31	
S000005851	ORF	Verified	YOR324C	FRT1	HPH1	chromosome 15		15	925036	923228	C		2006-01-05	1996-07-31	Tail-anchored endoplasmic reticulum membrane protein that is a substrate of the phosphatase calcineurin, interacts with homolog Frt2p, promotes cell growth in conditions of high Na+, alkaline pH, and cell wall stress
S000037039	CDS					YOR324C		15	925036	923228	C		2006-01-05	1996-07-31	
S000005853	ORF	Verified	YOR326W	MYO2	CDC66	chromosome 15	L000001223	15	925717	930441	W	174	2006-01-05	1996-07-31	One of two type V myosin motors (along with MYO4) involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle
S000029839	CDS					YOR326W		15	925717	930441	W		2006-01-05	1996-07-31	
S000005854	ORF	Verified	YOR327C	SNC2		chromosome 15	L000001943	15	931077	930730	C		2006-01-05	1996-07-31	Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins
S000029884	CDS					YOR327C		15	931077	930730	C		2006-01-05	1996-07-31	
S000005855	ORF	Verified	YOR328W	PDR10		chromosome 15	L000002865	15	931799	936493	W		2006-01-05	1996-07-31	ATP-binding cassette (ABC) transporter, multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p
S000030958	CDS					YOR328W		15	931799	936493	W		2006-01-05	1996-07-31	
S000028585	ORF	Dubious	YOR329W-A			chromosome 15		15	939344	939553	W		2006-01-05	2003-07-29	Dubious open reading frame unlikely to encode a functional protein; identified by fungal homology and RT-PCR
S000031335	CDS					YOR329W-A		15	939344	939553	W		2006-01-05	2003-07-29	
S000005856	ORF	Verified	YOR329C	SCD5	FTB1	chromosome 15	L000001805	15	939345	936727	C		2006-01-05	1996-07-31	Protein required for normal cortical actin organization and endocytosis; multicopy suppressor of clathrin deficiency; acts as a targeting subunit for protein phosphatase type 1
S000030995	CDS					YOR329C		15	939345	936727	C		2006-01-05	1996-07-31	
S000005857	ORF	Verified	YOR330C	MIP1		chromosome 15	L000001113	15	943381	939617	C	181	2006-01-05	1996-07-31|2005-11-30	Catalytic subunit of the mitochondrial DNA polymerase; conserved C-terminal segment is required for the maintenance of mitochondrial genome.
S000031997	CDS					YOR330C		15	943381	939617	C		2006-01-05	1996-07-31|2005-11-30	
S000005859	ORF	Verified	YOR332W	VMA4		chromosome 15	L000002459	15	943652	944353	W		2006-01-05	1996-07-31	Subunit E of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane
S000032201	CDS					YOR332W		15	943652	944353	W		2006-01-05	1996-07-31	
S000005858	ORF	Dubious	YOR331C			chromosome 15		15	944118	943561	C		2006-01-05	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene VMA4/YOR332W
S000032076	CDS					YOR331C		15	944118	943561	C		2006-01-05	1996-07-31	
S000005861	ORF	Verified	YOR334W	MRS2		chromosome 15	L000001178	15	944592	946004	W		2006-01-05	1996-07-31	Mitochondrial inner membrane Mg(2+) channel, required for maintenance of intramitochondrial Mg(2+) concentrations at the correct level to support splicing of group II introns
S000033146	CDS					YOR334W		15	944592	946004	W		2006-01-05	1996-07-31	
S000005860	ORF	Dubious	YOR333C		SWF5	chromosome 15		15	944953	944537	C		2006-01-05	1996-07-31	Dubious open reading frame, unlikely to encode a functional protein; overlaps 5' end of MRS2 gene required for respiratory growth
S000032222	CDS					YOR333C		15	944953	944537	C		2006-01-05	1996-07-31	
S000028717	ORF	Dubious	YOR335W-A			chromosome 15		15	946564	946644	W		2006-01-05	2003-07-29	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ALA1/YOR335C
S000032688	CDS					YOR335W-A		15	946564	946644	W		2006-01-05	2003-07-29	
S000005862	ORF	Verified	YOR335C	ALA1	CDC64	chromosome 15	L000000286|L000002757	15	949105	946229	C	188	2006-01-05	1996-07-31	Cytoplasmic alanyl-tRNA synthetase, required for protein synthesis; point mutation (cdc64-1 allele) causes cell cycle arrest at G1; lethality of null mutation is functionally complemented by human homolog
S000033157	CDS					YOR335C		15	949105	946229	C		2006-01-05	1996-07-31	
S000005863	ORF	Verified	YOR336W	KRE5		chromosome 15	L000000914	15	949769	953866	W		2006-01-05	1996-07-31	Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects
S000033259	CDS					YOR336W		15	949769	953866	W		2006-01-05	1996-07-31	
S000005864	ORF	Verified	YOR337W	TEA1		chromosome 15	L000003020	15	954340	956619	W	193	2006-01-05	1996-07-31	Ty1 enhancer activator required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein
S000033317	CDS					YOR337W		15	954340	956619	W		2006-01-05	1996-07-31	
S000005865	ORF	Uncharacterized	YOR338W			chromosome 15		15	956894	957985	W		2006-01-05	1996-07-31	Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen
S000034225	CDS					YOR338W		15	956894	957985	W		2006-01-05	1996-07-31	
S000005866	ORF	Verified	YOR339C	UBC11		chromosome 15	L000004673	15	958828	958358	C		2006-01-05	1996-07-31	Ubiquitin-conjugating enzyme most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C, but not a true functional homolog of this E2; unlike E2-C, not required for the degradation of mitotic cyclin Clb2
S000034261	CDS					YOR339C		15	958828	958358	C		2006-01-05	1996-07-31	
S000005867	ORF	Verified	YOR340C	RPA43		chromosome 15	L000003029	15	960178	959198	C		2006-01-05	1996-07-31	RNA polymerase I subunit A43
S000035445	CDS					YOR340C		15	960178	959198	C		2006-01-05	1996-07-31	
S000005868	ORF	Verified	YOR341W	RPA190	RRN1	chromosome 15	L000001675	15	960983	965977	W	192	2006-01-05	1996-07-31	RNA polymerase I subunit; largest subunit of RNA polymerase I
S000036421	CDS					YOR341W		15	960983	965977	W		2006-01-05	1996-07-31	
S000005869	ORF	Uncharacterized	YOR342C			chromosome 15		15	967621	966662	C		2006-01-05	1996-07-31	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus
S000036448	CDS					YOR342C		15	967621	966662	C		2006-01-05	1996-07-31	
S000005870	ORF	Dubious	YOR343C			chromosome 15		15	968470	968144	C		2006-01-05	1996-07-31	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000036546	CDS					YOR343C		15	968470	968144	C		2006-01-05	1996-07-31	
S000007179	long_terminal_repeat		YORWsigma4			chromosome 15		15	968987	969297	W		2006-01-05	2000-05-19	Ty3 LTR
S000007175	long_terminal_repeat		YORWdelta22			chromosome 15		15	969289	969427	W		2006-01-05	2000-05-19	Ty1 LTR
S000007183	retrotransposon		YORWTy2-2			chromosome 15		15	970282	976240	W		2006-01-05	2000-05-19	Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats
S000007176	long_terminal_repeat		YORWdelta23			chromosome 15		15	970282	970613	W		2006-01-05	2000-05-19	Ty2 LTR
S000007355	transposable_element_gene		YOR343W-A		YOR343C-A	chromosome 15		15	970574	971890	W		2006-01-05	1999-07-17	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
S000036395	CDS					YOR343W-A		15	970574	971890	W		2006-01-05	1999-07-17	
S000007356	transposable_element_gene		YOR343W-B		YOR343C-B	chromosome 15		15	970574	975887	W		2006-01-05	1999-07-17	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes
S000036396	CDS					YOR343W-B		15	970574	971867	W		2006-01-05	1999-07-17	
S000036397	CDS					YOR343W-B		15	971869	975887	W		2006-01-05	1999-07-17	
S000036398	plus_1_translational_frameshift					YOR343W-B		15	971868	971868	W		2006-01-05	1999-07-17	
S000007177	long_terminal_repeat		YORWdelta24			chromosome 15		15	975909	976240	W		2006-01-05	2000-05-19	Ty2 LTR
S000006666	tRNA		tM(CAU)O2	EMT2		chromosome 15	L000000552|L000003712	15	976417	976489	W		2006-01-05	2000-05-19	tRNA-Met; tRNA that accepts methionine, functions in translational elongation but not translational initiation
S000032168	noncoding_exon					tM(CAU)O2		15	976417	976489	W		2006-01-05	2000-05-19	
S000005871	ORF	Verified	YOR344C	TYE7	SGC1	chromosome 15	L000002401	15	978065	977190	C	199	2006-01-05	1996-07-31	Serine-rich protein that contains a basic-helix-loop-helix (bHLH) DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression
S000036612	CDS					YOR344C		15	978065	977190	C		2006-01-05	1996-07-31	
S000007167	long_terminal_repeat		YORCdelta25			chromosome 15		15	980586	980255	C		2006-01-05	2000-05-19	Ty1 LTR
S000006689	tRNA		tP(UGG)O3			chromosome 15	L000003713	15	980679	980783	W		2006-01-05	2000-05-19	tRNA-Pro
S000031061	intron					tP(UGG)O3		15	980715	980747	W		2006-01-05	2000-05-19	
S000031059	noncoding_exon					tP(UGG)O3		15	980679	980714	W		2006-01-05	2000-05-19	
S000031060	noncoding_exon					tP(UGG)O3		15	980748	980783	W		2006-01-05	2000-05-19	
S000118496	ARS		ARS1529		ARSXV-982	chromosome 15		15	981458	981693			2006-08-30	2006-08-30	Autonomously Replicating Sequence
S000005873	ORF	Verified	YOR346W	REV1		chromosome 15	L000001615	15	981824	984781	W		2006-01-05	1996-07-31	Deoxycytidyl transferase, forms a complex with the subunits of DNA polymerase zeta, Rev3p and Rev7p; involved in repair of abasic sites in damaged DNA
S000037530	CDS					YOR346W		15	981824	984781	W		2006-01-05	1996-07-31	
S000005872	ORF	Dubious	YOR345C			chromosome 15		15	982158	981808	C		2006-01-05	1996-07-31	Dubious ORF unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin, cycloheximide and H2O2
S000037325	CDS					YOR345C		15	982158	981808	C		2006-01-05	1996-07-31	
S000005874	ORF	Verified	YOR347C	PYK2		chromosome 15	L000004122	15	986458	984938	C		2006-01-05	1996-07-31	Pyruvate kinase that appears to be modulated by phosphorylation; PYK2 transcription is repressed by glucose, and Pyk2p may be active under low glycolytic flux
S000037542	CDS					YOR347C		15	986458	984938	C		2006-01-05	1996-07-31	
S000005875	ORF	Verified	YOR348C	PUT4		chromosome 15	L000001538	15	988778	986895	C		2006-01-05	1996-07-31	Proline permease, required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells
S000030314	CDS					YOR348C		15	988778	986895	C		2006-01-05	1996-07-31	
S000005876	ORF	Verified	YOR349W	CIN1		chromosome 15	L000000336	15	989785	992829	W	215	2006-01-05	1996-07-31	Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl
S000030549	CDS					YOR349W		15	989785	992829	W		2006-01-05	1996-07-31	
S000005877	ORF	Verified	YOR350C	MNE1		chromosome 15	L000003295	15	994851	992860	C		2006-01-05	1996-07-31	Mitochondrial protein similar to Lucilia illustris mitochondrial cytochrome oxidase
S000030755	CDS					YOR350C		15	994851	992860	C		2006-01-05	1996-07-31	
S000005878	ORF	Verified	YOR351C	MEK1	MRE4	chromosome 15	L000001062|L000001148	15	996507	995014	C	175	2006-01-05	1996-07-31	Meiosis-specific serine/threonine protein kinase, functions in meiotic checkpoint, promotes recombination between homologous chromosomes by suppressing double strand break repair between sister chromatids
S000031597	CDS					YOR351C		15	996507	995014	C		2006-01-05	1996-07-31	
